"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"11/01/2024 10:00:00 - 11/01/2024 11:00:00","BZN|IT-North","Without sequence","113.65","",""
"11/01/2024 11:00:00 - 11/01/2024 12:00:00","BZN|IT-North","Without sequence","106.48","",""
"11/01/2024 12:00:00 - 11/01/2024 13:00:00","BZN|IT-North","Without sequence","99.38","",""
"11/01/2024 13:00:00 - 11/01/2024 14:00:00","BZN|IT-North","Without sequence","99.0","",""
"11/01/2024 14:00:00 - 11/01/2024 15:00:00","BZN|IT-North","Without sequence","105.98","",""
"11/01/2024 15:00:00 - 11/01/2024 16:00:00","BZN|IT-North","Without sequence","113.71","",""
"11/01/2024 16:00:00 - 11/01/2024 17:00:00","BZN|IT-North","Without sequence","120.0","",""
"11/01/2024 17:00:00 - 11/01/2024 18:00:00","BZN|IT-North","Without sequence","128.75","",""
"11/01/2024 18:00:00 - 11/01/2024 19:00:00","BZN|IT-North","Without sequence","136.72","",""
"11/01/2024 19:00:00 - 11/01/2024 20:00:00","BZN|IT-North","Without sequence","132.31","",""
"11/01/2024 20:00:00 - 11/01/2024 21:00:00","BZN|IT-North","Without sequence","117.93","",""
"11/01/2024 21:00:00 - 11/01/2024 22:00:00","BZN|IT-North","Without sequence","107.19","",""
"11/01/2024 22:00:00 - 11/01/2024 23:00:00","BZN|IT-North","Without sequence","105.98","",""
