"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-LU","Generation - Solar [MW] Intraday / BZN|DE-LU","Generation - Solar [MW] Current / BZN|DE-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-LU","Generation - Wind Offshore [MW] Current / BZN|DE-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-LU","Generation - Wind Onshore [MW] Current / BZN|DE-LU"
"03.01.2021 22:15 - 03.01.2021 22:30","0","0","0","6481","6438","2973","16915","16969","10471"
"03.01.2021 22:30 - 03.01.2021 22:45","0","0","0","6474","6435","2916","16798","16842","10438"
"03.01.2021 22:45 - 03.01.2021 23:00","0","0","0","6451","6420","2979","16681","16720","10314"
"03.01.2021 23:00 - 03.01.2021 23:15","0","0","0","6440","6405","2920","16568","16604","10177"
"03.01.2021 23:15 - 03.01.2021 23:30","0","0","0","6425","6389","2971","16455","16497","10145"
"03.01.2021 23:30 - 03.01.2021 23:45","0","0","0","6409","6373","2920","16339","16390","10096"
"03.01.2021 23:45 - 04.01.2021 00:00","0","0","0","6413","6372","2972","16223","16285","10005"
"04.01.2021 00:00 - 04.01.2021 00:15","0","0","0","6284","3877","2925","16058","14520","9977"
"04.01.2021 00:15 - 04.01.2021 00:30","0","0","0","6290","3910","2963","15947","14372","9847"
"04.01.2021 00:30 - 04.01.2021 00:45","0","0","0","6296","3871","2928","15836","14087","9633"
"04.01.2021 00:45 - 04.01.2021 01:00","0","0","0","6301","3876","2931","15729","13982","9577"
"04.01.2021 01:00 - 04.01.2021 01:15","0","0","0","6426","3874","2927","15629","13917","9645"
"04.01.2021 01:15 - 04.01.2021 01:30","0","0","0","6426","3923","2974","15548","13909","9692"
"04.01.2021 01:30 - 04.01.2021 01:45","0","0","0","6424","3869","2919","15473","13961","9783"
"04.01.2021 01:45 - 04.01.2021 02:00","0","0","0","6424","4216","3267","15402","13874","9735"
"04.01.2021 02:00 - 04.01.2021 02:15","0","0","0","6421","3871","2923","15336","13778","9659"
"04.01.2021 02:15 - 04.01.2021 02:30","0","0","0","6421","3916","2966","15276","13714","9634"
"04.01.2021 02:30 - 04.01.2021 02:45","0","0","0","6419","3864","2916","15221","13659","9612"
"04.01.2021 02:45 - 04.01.2021 03:00","0","0","0","6418","3822","2872","15167","13678","9654"
"04.01.2021 03:00 - 04.01.2021 03:15","0","0","0","6416","3875","2924","15113","13634","9671"
"04.01.2021 03:15 - 04.01.2021 03:30","0","0","0","6410","3909","2959","15050","13561","9606"
"04.01.2021 03:30 - 04.01.2021 03:45","0","0","0","6405","3863","2914","14989","13408","9499"
"04.01.2021 03:45 - 04.01.2021 04:00","0","0","0","6400","3821","2872","14925","13346","9500"
"04.01.2021 04:00 - 04.01.2021 04:15","0","0","0","6394","3860","2914","14858","13357","9565"
"04.01.2021 04:15 - 04.01.2021 04:30","0","0","0","6388","3903","2956","14797","13327","9562"
"04.01.2021 04:30 - 04.01.2021 04:45","0","0","0","6383","3854","2906","14739","13404","9623"
"04.01.2021 04:45 - 04.01.2021 05:00","0","0","0","6376","4194","3245","14680","13333","9604"
"04.01.2021 05:00 - 04.01.2021 05:15","0","0","0","6370","3860","2912","14625","13230","9555"
"04.01.2021 05:15 - 04.01.2021 05:30","0","0","0","6363","3887","2945","14572","13062","9479"
"04.01.2021 05:30 - 04.01.2021 05:45","0","0","0","6363","3834","2890","14511","12804","9332"
"04.01.2021 05:45 - 04.01.2021 06:00","0","0","0","6362","3797","2854","14451","12760","9297"
"04.01.2021 06:00 - 04.01.2021 06:15","0","0","0","6283","3836","2898","14624","12959","9535"
"04.01.2021 06:15 - 04.01.2021 06:30","0","0","0","6271","3875","2939","14543","12759","9471"
"04.01.2021 06:30 - 04.01.2021 06:45","0","0","0","6261","3825","2885","14448","12678","9491"
"04.01.2021 06:45 - 04.01.2021 07:00","0","0","0","6255","3874","2930","14321","12637","9515"
"04.01.2021 07:00 - 04.01.2021 07:15","0","0","0","6243","3827","2892","14186","12856","9751"
"04.01.2021 07:15 - 04.01.2021 07:30","0","0","0","6234","3854","2926","14071","12785","9691"
"04.01.2021 07:30 - 04.01.2021 07:45","0","0","0","6221","3956","3023","13973","12704","9643"
"04.01.2021 07:45 - 04.01.2021 08:00","0","0","0","6208","4022","3317","13883","12621","9449"
"04.01.2021 08:00 - 04.01.2021 08:15","3","4","3","6192","4104","3443","13807","12512","9190"
"04.01.2021 08:15 - 04.01.2021 08:30","36","36","15","6186","4170","3549","13728","12440","9133"
"04.01.2021 08:30 - 04.01.2021 08:45","176","148","64","6168","4231","3683","13658","12347","9219"
"04.01.2021 08:45 - 04.01.2021 09:00","311","291","112","6155","4290","3795","13588","12281","9011"
"04.01.2021 09:00 - 04.01.2021 09:15","479","472","195","6136","4337","4221","13518","12274","8675"
"04.01.2021 09:15 - 04.01.2021 09:30","676","682","293","6115","4367","4325","13444","12260","8734"
"04.01.2021 09:30 - 04.01.2021 09:45","895","907","408","6089","4396","4437","13371","12274","8975"
"04.01.2021 09:45 - 04.01.2021 10:00","1119","1146","493","6074","4423","4436","13294","12259","8932"
"04.01.2021 10:00 - 04.01.2021 10:15","1338","1385","594","6047","4446","4395","13220","12260","8742"
"04.01.2021 10:15 - 04.01.2021 10:30","1554","1615","719","6014","5232","4374","13155","12296","8681"
"04.01.2021 10:30 - 04.01.2021 10:45","1746","1827","817","5985","5252","4369","13094","12308","8633"
"04.01.2021 10:45 - 04.01.2021 11:00","1928","2028","898","5960","5281","4443","13029","12285","8640"
"04.01.2021 11:00 - 04.01.2021 11:15","2091","2186","977","5929","5297","4484","12987","12268","8721"
"04.01.2021 11:15 - 04.01.2021 11:30","2226","2307","1028","5882","5282","4613","13020","12288","8716"
"04.01.2021 11:30 - 04.01.2021 11:45","2329","2399","1070","5836","5273","4637","13056","12315","8706"
"04.01.2021 11:45 - 04.01.2021 12:00","2398","2450","1085","5794","5298","4721","13094","12355","8861"
"04.01.2021 12:00 - 04.01.2021 12:15","2429","2469","1075","5763","5298","4696","13109","12374","8914"
"04.01.2021 12:15 - 04.01.2021 12:30","2432","2476","1056","5742","5313","4669","13095","12366","9062"
"04.01.2021 12:30 - 04.01.2021 12:45","2402","2449","1054","5720","5338","4659","13087","12362","9108"
"04.01.2021 12:45 - 04.01.2021 13:00","2331","2389","1032","5699","5352","4668","13086","12373","8906"
"04.01.2021 13:00 - 04.01.2021 13:15","2223","2291","997","5676","5371","4665","13088","12413","8821"
"04.01.2021 13:15 - 04.01.2021 13:30","2110","2175","873","5656","5396","4614","13073","12409","8923"
"04.01.2021 13:30 - 04.01.2021 13:45","1972","2041","841","5642","5417","4622","13048","12397","9125"
"04.01.2021 13:45 - 04.01.2021 14:00","1825","1877","770","5625","5444","4608","13014","12381","9124"
"04.01.2021 14:00 - 04.01.2021 14:15","1658","1629","695","5616","5471","4587","12971","12332","9193"
"04.01.2021 14:15 - 04.01.2021 14:30","1498","1441","621","5593","5501","4540","12920","12326","9171"
"04.01.2021 14:30 - 04.01.2021 14:45","1308","1250","541","5574","5533","4496","12855","12277","9239"
"04.01.2021 14:45 - 04.01.2021 15:00","1111","1060","448","5566","5576","4602","12798","12274","9180"
"04.01.2021 15:00 - 04.01.2021 15:15","901","856","362","5541","5506","4698","12785","12300","9232"
"04.01.2021 15:15 - 04.01.2021 15:30","697","654","267","5540","5518","4804","12786","12371","9365"
"04.01.2021 15:30 - 04.01.2021 15:45","502","466","188","5540","5536","4814","12789","12411","9364"
"04.01.2021 15:45 - 04.01.2021 16:00","341","310","123","5537","5562","4802","12790","12457","9342"
"04.01.2021 16:00 - 04.01.2021 16:15","215","186","71","5539","5574","4768","12783","12528","9414"
"04.01.2021 16:15 - 04.01.2021 16:30","106","89","40","5545","5612","4822","12796","12581","9423"
"04.01.2021 16:30 - 04.01.2021 16:45","4","4","3","5549","5642","4819","12809","12643","9456"
"04.01.2021 16:45 - 04.01.2021 17:00","0","0","1","5547","5684","4802","12821","12675","9527"
"04.01.2021 17:00 - 04.01.2021 17:15","0","0","0","5555","5716","4780","12830","12706","9507"
"04.01.2021 17:15 - 04.01.2021 17:30","0","0","0","5565","5726","4826","12812","12736","9476"
"04.01.2021 17:30 - 04.01.2021 17:45","0","0","0","5579","5740","4819","12794","12757","9470"
"04.01.2021 17:45 - 04.01.2021 18:00","0","0","0","5592","5752","4830","12774","12777","9383"
"04.01.2021 18:00 - 04.01.2021 18:15","0","0","0","5602","5768","4841","12744","12772","9239"
"04.01.2021 18:15 - 04.01.2021 18:30","0","0","0","5605","5788","4886","12700","12737","9211"
"04.01.2021 18:30 - 04.01.2021 18:45","0","0","0","5611","5809","4883","12674","12710","9342"
"04.01.2021 18:45 - 04.01.2021 19:00","0","0","0","5612","5827","4926","12689","12708","9390"
"04.01.2021 19:00 - 04.01.2021 19:15","0","0","0","5615","5847","4927","12689","12676","9517"
"04.01.2021 19:15 - 04.01.2021 19:30","0","0","0","5593","5860","4941","12626","12589","9519"
"04.01.2021 19:30 - 04.01.2021 19:45","0","0","0","5568","5873","4927","12540","12479","9535"
"04.01.2021 19:45 - 04.01.2021 20:00","0","0","0","5541","5887","4939","12442","12359","9455"
"04.01.2021 20:00 - 04.01.2021 20:15","0","0","0","5512","5901","4924","12347","12243","9264"
"04.01.2021 20:15 - 04.01.2021 20:30","0","0","0","5480","5908","4935","12259","12132","9215"
"04.01.2021 20:30 - 04.01.2021 20:45","0","0","0","5448","5915","4921","12166","12014","9189"
"04.01.2021 20:45 - 04.01.2021 21:00","0","0","0","5421","5914","4908","12075","11898","9135"
"04.01.2021 21:00 - 04.01.2021 21:15","0","0","0","5395","5916","4893","11984","11787","9025"
"04.01.2021 21:15 - 04.01.2021 21:30","0","0","0","5368","5901","4904","11913","11701","8924"
"04.01.2021 21:30 - 04.01.2021 21:45","0","0","0","5341","5889","4904","11842","11617","8809"
"04.01.2021 21:45 - 04.01.2021 22:00","0","0","0","5312","5875","4913","11767","11529","8631"
"04.01.2021 22:00 - 04.01.2021 22:15","0","0","0","5360","5937","4930","11591","11328","8413"
"04.01.2021 22:15 - 04.01.2021 22:30","0","0","0","5353","5950","4936","11517","11284","8390"
"04.01.2021 22:30 - 04.01.2021 22:45","0","0","0","5349","5940","4922","11444","11236","8333"
"04.01.2021 22:45 - 04.01.2021 23:00","0","0","0","5341","5925","4917","11369","11193","8036"
"04.01.2021 23:00 - 04.01.2021 23:15","0","0","0","5337","5918","4921","11312","11161","8075"
"04.01.2021 23:15 - 04.01.2021 23:30","0","0","0","5342","5927","4954","11288","11168","8089"
"04.01.2021 23:30 - 04.01.2021 23:45","0","0","0","5347","5931","4961","11264","11166","8066"
"04.01.2021 23:45 - 05.01.2021 00:00","0","0","0","5348","5942","4963","11239","11168","8051"
"05.01.2021 00:00 - 05.01.2021 00:15","0","0","0","6212","5926","5005","11027","10065","8038"
"05.01.2021 00:15 - 05.01.2021 00:30","0","0","0","6225","5952","5029","11039","9954","7915"
"05.01.2021 00:30 - 05.01.2021 00:45","0","0","0","6238","5944","5030","11044","9889","7859"
"05.01.2021 00:45 - 05.01.2021 01:00","0","0","0","6250","5955","5037","11032","9902","7877"
"05.01.2021 01:00 - 05.01.2021 01:15","0","0","0","6004","5971","5045","11034","9781","7810"
"05.01.2021 01:15 - 05.01.2021 01:30","0","0","0","6020","5983","5058","11060","9754","7804"
"05.01.2021 01:30 - 05.01.2021 01:45","0","0","0","6040","5982","5056","11097","9820","7880"
"05.01.2021 01:45 - 05.01.2021 02:00","0","0","0","6056","6058","5138","11137","9828","7872"
"05.01.2021 02:00 - 05.01.2021 02:15","0","0","0","6071","5974","5056","11177","9828","7854"
"05.01.2021 02:15 - 05.01.2021 02:30","0","0","0","6068","5939","5029","11208","9835","7822"
"05.01.2021 02:30 - 05.01.2021 02:45","0","0","0","6069","5658","4734","11237","9805","7769"
"05.01.2021 02:45 - 05.01.2021 03:00","0","0","0","6070","5556","4633","11268","9805","7777"
"05.01.2021 03:00 - 05.01.2021 03:15","0","0","0","6070","5481","4561","11297","9884","7849"
"05.01.2021 03:15 - 05.01.2021 03:30","0","0","0","6076","5486","4567","11311","9921","7837"
"05.01.2021 03:30 - 05.01.2021 03:45","0","0","0","6079","5443","4537","11324","9981","7898"
"05.01.2021 03:45 - 05.01.2021 04:00","0","0","0","6079","5436","4533","11337","10013","7949"
"05.01.2021 04:00 - 05.01.2021 04:15","0","0","0","6082","5398","4490","11342","10027","7954"
"05.01.2021 04:15 - 05.01.2021 04:30","0","0","0","6085","5417","4505","11333","10007","7931"
"05.01.2021 04:30 - 05.01.2021 04:45","0","0","0","6092","5394","4491","11325","9948","7883"
"05.01.2021 04:45 - 05.01.2021 05:00","0","0","0","6085","5552","4638","11319","9912","7847"
"05.01.2021 05:00 - 05.01.2021 05:15","0","0","0","6084","5416","4507","11308","9983","7904"
"05.01.2021 05:15 - 05.01.2021 05:30","0","0","0","6089","5434","4525","11310","9935","7860"
"05.01.2021 05:30 - 05.01.2021 05:45","0","0","0","6100","5408","4505","11305","9802","7733"
"05.01.2021 05:45 - 05.01.2021 06:00","0","0","0","6099","5445","4534","11299","9803","7698"
"05.01.2021 06:00 - 05.01.2021 06:15","0","0","0","6013","5421","4509","11365","9908","7813"
"05.01.2021 06:15 - 05.01.2021 06:30","0","0","0","6016","5428","4515","11319","9859","7723"
"05.01.2021 06:30 - 05.01.2021 06:45","0","0","0","6013","5402","4495","11257","9820","7604"
"05.01.2021 06:45 - 05.01.2021 07:00","0","0","0","6016","5412","4519","11160","9913","7645"
"05.01.2021 07:00 - 05.01.2021 07:15","0","0","0","6015","5382","4483","11060","10066","7765"
"05.01.2021 07:15 - 05.01.2021 07:30","0","0","0","6012","5394","4500","10978","10019","7673"
"05.01.2021 07:30 - 05.01.2021 07:45","0","0","0","6009","5401","4498","10904","9879","7592"
"05.01.2021 07:45 - 05.01.2021 08:00","0","0","0","6006","5446","4515","10839","9760","7466"
"05.01.2021 08:00 - 05.01.2021 08:15","1","2","2","5998","5470","4456","10786","9783","7392"
"05.01.2021 08:15 - 05.01.2021 08:30","23","19","13","5984","5486","4463","10738","9776","7317"
"05.01.2021 08:30 - 05.01.2021 08:45","148","103","63","5977","5501","4449","10696","9691","7197"
"05.01.2021 08:45 - 05.01.2021 09:00","239","187","104","5963","5514","4522","10656","9648","7057"
"05.01.2021 09:00 - 05.01.2021 09:15","350","292","163","5953","5525","4643","10629","9595","6868"
"05.01.2021 09:15 - 05.01.2021 09:30","491","418","252","5946","5524","4694","10617","9563","6934"
"05.01.2021 09:30 - 05.01.2021 09:45","645","561","362","5936","5523","4677","10604","9535","7012"
"05.01.2021 09:45 - 05.01.2021 10:00","818","720","470","5927","5526","4657","10592","9499","6897"
"05.01.2021 10:00 - 05.01.2021 10:15","983","882","593","5912","5525","4658","10569","9449","6672"
"05.01.2021 10:15 - 05.01.2021 10:30","1157","1057","728","5897","5871","4830","10529","9437","6687"
"05.01.2021 10:30 - 05.01.2021 10:45","1307","1214","821","5887","5882","4999","10489","9418","6925"
"05.01.2021 10:45 - 05.01.2021 11:00","1457","1353","915","5873","5886","5187","10450","9418","6994"
"05.01.2021 11:00 - 05.01.2021 11:15","1583","1478","966","5858","5896","5279","10412","9403","6976"
"05.01.2021 11:15 - 05.01.2021 11:30","1681","1585","1020","5844","5886","5276","10410","9395","7003"
"05.01.2021 11:30 - 05.01.2021 11:45","1768","1680","1080","5827","5874","5269","10424","9410","7003"
"05.01.2021 11:45 - 05.01.2021 12:00","1823","1747","1115","5808","5891","5264","10440","9437","6875"
"05.01.2021 12:00 - 05.01.2021 12:15","1845","1785","1150","5791","5883","5260","10467","9464","6822"
"05.01.2021 12:15 - 05.01.2021 12:30","1849","1803","1139","5776","5894","5270","10514","9493","6816"
"05.01.2021 12:30 - 05.01.2021 12:45","1847","1793","1138","5756","5892","5253","10586","9552","6820"
"05.01.2021 12:45 - 05.01.2021 13:00","1798","1763","1121","5744","5900","5252","10682","9632","6859"
"05.01.2021 13:00 - 05.01.2021 13:15","1769","1705","1088","5729","5908","5251","10800","9788","6866"
"05.01.2021 13:15 - 05.01.2021 13:30","1704","1626","1002","5729","5930","5269","10917","9947","6949"
"05.01.2021 13:30 - 05.01.2021 13:45","1592","1524","940","5719","5945","5271","11025","10096","7010"
"05.01.2021 13:45 - 05.01.2021 14:00","1472","1403","864","5711","5961","5263","11128","10231","6966"
"05.01.2021 14:00 - 05.01.2021 14:15","1334","1260","782","5702","5975","5224","11224","10326","6953"
"05.01.2021 14:15 - 05.01.2021 14:30","1207","1111","676","5695","5985","5228","11314","10421","7041"
"05.01.2021 14:30 - 05.01.2021 14:45","1043","965","588","5692","6007","5215","11398","10511","7287"
"05.01.2021 14:45 - 05.01.2021 15:00","870","807","484","5686","6021","5220","11483","10600","7338"
"05.01.2021 15:00 - 05.01.2021 15:15","701","651","388","5674","5745","5211","11601","10724","7591"
"05.01.2021 15:15 - 05.01.2021 15:30","547","501","291","5658","5746","5232","11712","10850","7674"
"05.01.2021 15:30 - 05.01.2021 15:45","400","371","204","5630","5744","5224","11824","10977","7760"
"05.01.2021 15:45 - 05.01.2021 16:00","282","252","134","5605","5738","5214","11939","11104","7728"
"05.01.2021 16:00 - 05.01.2021 16:15","190","167","74","5582","5733","5187","12064","11234","7787"
"05.01.2021 16:15 - 05.01.2021 16:30","103","93","39","5565","5727","5165","12198","11345","7816"
"05.01.2021 16:30 - 05.01.2021 16:45","4","4","4","5550","5708","5144","12333","11458","7745"
"05.01.2021 16:45 - 05.01.2021 17:00","0","0","1","5533","5697","5097","12466","11575","7680"
"05.01.2021 17:00 - 05.01.2021 17:15","0","0","0","5519","5673","5056","12575","11681","7649"
"05.01.2021 17:15 - 05.01.2021 17:30","0","0","0","5496","5640","5039","12655","11770","7704"
"05.01.2021 17:30 - 05.01.2021 17:45","0","0","0","5474","5609","5043","12735","11843","7784"
"05.01.2021 17:45 - 05.01.2021 18:00","0","0","0","5452","5580","5004","12817","11913","7846"
"05.01.2021 18:00 - 05.01.2021 18:15","0","0","0","5422","5540","4986","12887","11963","7860"
"05.01.2021 18:15 - 05.01.2021 18:30","0","0","0","5400","5479","4944","12939","11981","7809"
"05.01.2021 18:30 - 05.01.2021 18:45","0","0","0","5372","5415","4915","13005","12003","7643"
"05.01.2021 18:45 - 05.01.2021 19:00","0","0","0","5342","5351","4886","13102","12055","7663"
"05.01.2021 19:00 - 05.01.2021 19:15","0","0","0","5305","5292","4850","13162","12094","7556"
"05.01.2021 19:15 - 05.01.2021 19:30","0","0","0","5264","5237","4768","13156","12082","7457"
"05.01.2021 19:30 - 05.01.2021 19:45","0","0","0","5214","5179","4736","13116","12053","7366"
"05.01.2021 19:45 - 05.01.2021 20:00","0","0","0","5172","5121","4631","13059","12014","7321"
"05.01.2021 20:00 - 05.01.2021 20:15","0","0","0","5123","5068","4554","13005","11975","7249"
"05.01.2021 20:15 - 05.01.2021 20:30","0","0","0","5071","5033","4460","12955","11937","7241"
"05.01.2021 20:30 - 05.01.2021 20:45","0","0","0","5005","4984","4449","12886","11897","7223"
"05.01.2021 20:45 - 05.01.2021 21:00","0","0","0","4933","4934","4384","12815","11855","7153"
"05.01.2021 21:00 - 05.01.2021 21:15","0","0","0","4870","4886","4457","12735","11830","6967"
"05.01.2021 21:15 - 05.01.2021 21:30","0","0","0","4827","4844","4430","12661","11844","6908"
"05.01.2021 21:30 - 05.01.2021 21:45","0","0","0","4775","4808","4404","12588","11859","6852"
