"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-LU","Generation - Solar [MW] Intraday / BZN|DE-LU","Generation - Solar [MW] Current / BZN|DE-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-LU","Generation - Wind Offshore [MW] Current / BZN|DE-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-LU","Generation - Wind Onshore [MW] Current / BZN|DE-LU"
"09.06.2023 01:15 - 09.06.2023 01:30","0","0","0","959","1452","1452","7207","7226","7226"
"09.06.2023 01:30 - 09.06.2023 01:45","0","0","0","945","1430","1430","7140","7112","7112"
"09.06.2023 01:45 - 09.06.2023 02:00","0","0","0","924","1372","1372","7089","7078","7078"
"09.06.2023 02:00 - 09.06.2023 02:15","0","0","0","912","1304","1304","7081","7017","7017"
"09.06.2023 02:15 - 09.06.2023 02:30","0","0","0","903","1254","1254","7016","6912","6912"
"09.06.2023 02:30 - 09.06.2023 02:45","0","0","0","889","1181","1181","6928","6812","6812"
"09.06.2023 02:45 - 09.06.2023 03:00","0","0","0","875","1116","1116","6833","6714","6714"
"09.06.2023 03:00 - 09.06.2023 03:15","0","0","0","865","1093","1093","6726","6731","6731"
"09.06.2023 03:15 - 09.06.2023 03:30","0","0","0","851","1081","1081","6639","6399","6399"
"09.06.2023 03:30 - 09.06.2023 03:45","0","0","0","839","1086","1086","6555","6517","6517"
"09.06.2023 03:45 - 09.06.2023 04:00","0","0","0","826","1076","1076","6472","6466","6466"
"09.06.2023 04:00 - 09.06.2023 04:15","0","0","0","812","1055","1055","6393","6404","6404"
"09.06.2023 04:15 - 09.06.2023 04:30","0","0","0","798","1041","1041","6376","6432","6432"
"09.06.2023 04:30 - 09.06.2023 04:45","0","0","0","796","1034","1034","6365","6452","6452"
"09.06.2023 04:45 - 09.06.2023 05:00","5","9","9","783","1030","1030","6345","6473","6473"
"09.06.2023 05:00 - 09.06.2023 05:15","42","44","44","776","1068","1068","6341","6529","6529"
"09.06.2023 05:15 - 09.06.2023 05:30","190","173","170","778","1160","1160","6307","6545","6545"
"09.06.2023 05:30 - 09.06.2023 05:45","518","448","448","781","1259","1259","6254","6597","6597"
"09.06.2023 05:45 - 09.06.2023 06:00","996","947","939","784","1267","1267","6194","6578","6578"
"09.06.2023 06:00 - 09.06.2023 06:15","1653","1604","1590","769","1320","1320","6178","6784","6784"
"09.06.2023 06:15 - 09.06.2023 06:30","2512","2462","2499","793","1467","1467","6099","7104","7104"
"09.06.2023 06:30 - 09.06.2023 06:45","3565","3570","3633","815","1635","1635","5978","6884","6884"
"09.06.2023 06:45 - 09.06.2023 07:00","4849","4796","4761","844","1702","1702","5816","6680","6680"
"09.06.2023 07:00 - 09.06.2023 07:15","6359","6225","6206","867","1634","1634","5577","6424","6424"
"09.06.2023 07:15 - 09.06.2023 07:30","8088","7880","7823","867","1653","1653","5064","5809","5831"
"09.06.2023 07:30 - 09.06.2023 07:45","10005","9683","9571","876","1649","1649","4504","5116","5160"
"09.06.2023 07:45 - 09.06.2023 08:00","12035","11664","11780","887","1596","1611","3925","4474","4510"
"09.06.2023 08:00 - 09.06.2023 08:15","14145","13762","13816","894","1560","1570","3334","3833","3750"
"09.06.2023 08:15 - 09.06.2023 08:30","16314","15909","15847","886","1514","1535","2879","3345","3125"
"09.06.2023 08:30 - 09.06.2023 08:45","18495","18068","17779","876","1474","1496","2496","2965","2698"
"09.06.2023 08:45 - 09.06.2023 09:00","20648","20087","19664","867","1424","1463","2168","2639","2343"
"09.06.2023 09:00 - 09.06.2023 09:15","22740","22037","21415","862","1374","1398","1982","2381","2089"
"09.06.2023 09:15 - 09.06.2023 09:30","24760","24081","23453","854","1332","1348","1969","2378","2092"
"09.06.2023 09:30 - 09.06.2023 09:45","26668","26038","25289","845","1292","1313","2007","2402","2102"
"09.06.2023 09:45 - 09.06.2023 10:00","28457","27873","26835","837","1256","1280","2091","2437","2234"
"09.06.2023 10:00 - 09.06.2023 10:15","30112","29555","28535","832","1228","1234","2233","2511","2305"
"09.06.2023 10:15 - 09.06.2023 10:30","31626","31087","30137","836","1213","1201","2467","2674","2450"
"09.06.2023 10:30 - 09.06.2023 10:45","32974","32435","31572","844","1202","1194","2682","2822","2623"
"09.06.2023 10:45 - 09.06.2023 11:00","34130","33598","33095","852","1191","1178","2867","2959","2740"
"09.06.2023 11:00 - 09.06.2023 11:15","35100","34558","34440","867","1184","1191","3065","3103","2902"
"09.06.2023 11:15 - 09.06.2023 11:30","35865","35406","35564","887","1206","1194","3353","3348","3146"
"09.06.2023 11:30 - 09.06.2023 11:45","36489","36088","36416","907","1223","1220","3642","3594","3434"
"09.06.2023 11:45 - 09.06.2023 12:00","36926","36602","37087","930","1241","1229","3923","3854","3719"
"09.06.2023 12:00 - 09.06.2023 12:15","37193","36958","37574","950","1264","1244","4198","4105","3987"
"09.06.2023 12:15 - 09.06.2023 12:30","37334","37138","37918","979","1286","1249","4447","4359","4275"
"09.06.2023 12:30 - 09.06.2023 12:45","37420","37218","38173","1011","1304","1262","4692","4613","4539"
"09.06.2023 12:45 - 09.06.2023 13:00","37435","37221","38230","1039","1326","1291","4941","4873","4813"
"09.06.2023 13:00 - 09.06.2023 13:15","37391","37151","38117","1068","1348","1305","5173","5118","5042"
"09.06.2023 13:15 - 09.06.2023 13:30","37213","36929","38034","1099","1373","1315","5368","5334","5445"
"09.06.2023 13:30 - 09.06.2023 13:45","36962","36617","37669","1132","1394","1329","5581","5564","5692"
"09.06.2023 13:45 - 09.06.2023 14:00","36638","36232","37230","1168","1418","1343","5842","5826","5963"
"09.06.2023 14:00 - 09.06.2023 14:15","36208","35758","36663","1208","1448","1340","6196","6071","6255"
"09.06.2023 14:15 - 09.06.2023 14:30","35648","35188","35965","1247","1488","1366","6494","6323","6489"
"09.06.2023 14:30 - 09.06.2023 14:45","34996","34572","35257","1288","1530","1415","6757","6547","6633"
"09.06.2023 14:45 - 09.06.2023 15:00","34260","33891","34472","1327","1573","1479","6973","6743","6848"
"09.06.2023 15:00 - 09.06.2023 15:15","33423","33083","33629","1366","1508","1517","7179","6938","7109"
"09.06.2023 15:15 - 09.06.2023 15:30","32479","32157","32601","1402","1561","1567","7424","7183","7335"
"09.06.2023 15:30 - 09.06.2023 15:45","31457","31157","31434","1441","1605","1618","7673","7430","7581"
"09.06.2023 15:45 - 09.06.2023 16:00","30356","30088","30178","1477","1645","1696","7918","7664","7902"
"09.06.2023 16:00 - 09.06.2023 16:15","29153","28902","28835","1516","1692","1786","8171","7918","8118"
"09.06.2023 16:15 - 09.06.2023 16:30","27815","27586","27382","1556","1737","1841","8538","8227","8486"
"09.06.2023 16:30 - 09.06.2023 16:45","26377","26178","25862","1597","1783","1888","8903","8539","8870"
"09.06.2023 16:45 - 09.06.2023 17:00","24854","24659","24259","1633","1818","1934","9256","8844","9155"
"09.06.2023 17:00 - 09.06.2023 17:15","23165","22981","22517","1673","1858","1978","9589","9141","9500"
"09.06.2023 17:15 - 09.06.2023 17:30","21339","21146","20650","1707","1893","1987","9919","9523","9835"
"09.06.2023 17:30 - 09.06.2023 17:45","19443","19224","18709","1742","1935","1993","10266","9907","10229"
"09.06.2023 17:45 - 09.06.2023 18:00","17504","17263","16843","1774","1970","1982","10619","10301","10623"
"09.06.2023 18:00 - 09.06.2023 18:15","15508","15276","15015","1813","2003","1987","10966","10684","11065"
"09.06.2023 18:15 - 09.06.2023 18:30","13497","13291","13076","1864","2028","2039","11306","11049","11473"
"09.06.2023 18:30 - 09.06.2023 18:45","11504","11329","11197","1917","2055","2108","11630","11403","11860"
"09.06.2023 18:45 - 09.06.2023 19:00","9586","9442","9395","1971","2088","2136","11911","11744","12127"
"09.06.2023 19:00 - 09.06.2023 19:15","7775","7656","7653","2033","2119","2134","12165","12050","12424"
"09.06.2023 19:15 - 09.06.2023 19:30","6128","6037","6030","2122","2169","2209","12405","12314","12624"
"09.06.2023 19:30 - 09.06.2023 19:45","4717","4654","4674","2210","2213","2288","12589","12492","12803"
"09.06.2023 19:45 - 09.06.2023 20:00","3603","3561","3605","2303","2267","2369","12743","12547","12871"
"09.06.2023 20:00 - 09.06.2023 20:15","2716","2686","2781","2397","2327","2480","12860","12603","12933"
"09.06.2023 20:15 - 09.06.2023 20:30","1929","1918","2017","2529","2440","2576","13210","12902","13258"
"09.06.2023 20:30 - 09.06.2023 20:45","1230","1229","1307","2672","2540","2647","13734","13492","13804"
"09.06.2023 20:45 - 09.06.2023 21:00","648","661","708","2810","2647","2712","14316","14069","14369"
"09.06.2023 21:00 - 09.06.2023 21:15","300","318","311","2950","2762","2872","14949","14646","14916"
"09.06.2023 21:15 - 09.06.2023 21:30","129","147","137","3074","2912","2941","15624","15262","15297"
"09.06.2023 21:30 - 09.06.2023 21:45","42","48","35","3191","3061","3071","16260","15827","15822"
"09.06.2023 21:45 - 09.06.2023 22:00","15","20","9","3315","3203","3179","16803","16295","16323"
"09.06.2023 22:00 - 09.06.2023 22:15","15","15","6","3448","3350","3406","17049","16511","16641"
"09.06.2023 22:15 - 09.06.2023 22:30","0","0","0","3471","3395","3605","17232","16717","16863"
"09.06.2023 22:30 - 09.06.2023 22:45","0","0","0","3544","3489","3779","17396","16915","17096"
"09.06.2023 22:45 - 09.06.2023 23:00","0","0","0","3618","3581","3941","17504","17063","17247"
"09.06.2023 23:00 - 09.06.2023 23:15","0","0","0","3688","3652","4128","17597","17187","17350"
"09.06.2023 23:15 - 09.06.2023 23:30","0","0","0","3721","3692","4124","17418","17028","17104"
"09.06.2023 23:30 - 09.06.2023 23:45","0","0","0","3758","3736","4270","17218","16860","16909"
"09.06.2023 23:45 - 10.06.2023 00:00","0","0","0","3803","3773","4344","16996","16662","16672"
"10.06.2023 00:00 - 10.06.2023 00:15","0","0","0","4667","4397","4397","16442","16204","16204"
"10.06.2023 00:15 - 10.06.2023 00:30","0","0","0","4668","4355","4355","16165","15974","15974"
"10.06.2023 00:30 - 10.06.2023 00:45","0","0","0","4668","4381","4381","15879","15539","15539"
"10.06.2023 00:45 - 10.06.2023 01:00","0","0","0","4664","4412","4412","15604","15143","15143"
"10.06.2023 01:00 - 10.06.2023 01:15","0","0","0","3849","4510","4510","15326","14698","14698"
"10.06.2023 01:15 - 10.06.2023 01:30","0","0","0","3871","4545","4545","15011","14213","14213"
"10.06.2023 01:30 - 10.06.2023 01:45","0","0","0","3824","4558","4558","14727","13803","13803"
"10.06.2023 01:45 - 10.06.2023 02:00","0","0","0","3781","4554","4554","14467","13448","13448"
"10.06.2023 02:00 - 10.06.2023 02:15","0","0","0","3733","4482","4482","14262","13271","13271"
"10.06.2023 02:15 - 10.06.2023 02:30","0","0","0","3706","4391","4391","14026","13116","13116"
"10.06.2023 02:30 - 10.06.2023 02:45","0","0","0","3675","4381","4381","13768","12875","12875"
"10.06.2023 02:45 - 10.06.2023 03:00","0","0","0","3643","4206","4206","13506","12691","12691"
"10.06.2023 03:00 - 10.06.2023 03:15","0","0","0","3618","4111","4111","13253","12541","12541"
"10.06.2023 03:15 - 10.06.2023 03:30","0","0","0","3590","3998","3998","13056","12341","12341"
"10.06.2023 03:30 - 10.06.2023 03:45","0","0","0","3564","3887","3887","12865","12331","12331"
"10.06.2023 03:45 - 10.06.2023 04:00","0","0","0","3532","3762","3762","12684","12252","12252"
"10.06.2023 04:00 - 10.06.2023 04:15","0","0","0","3519","3709","3709","12508","12154","12154"
"10.06.2023 04:15 - 10.06.2023 04:30","0","0","0","3516","3656","3656","12431","11993","11993"
"10.06.2023 04:30 - 10.06.2023 04:45","0","0","0","3507","3589","3589","12356","11904","11904"
"10.06.2023 04:45 - 10.06.2023 05:00","7","9","9","3501","3578","3578","12294","11802","11802"
"10.06.2023 05:00 - 10.06.2023 05:15","47","47","47","3504","3556","3556","12241","11688","11688"
"10.06.2023 05:15 - 10.06.2023 05:30","223","201","190","3512","3593","3593","12114","11474","11474"
"10.06.2023 05:30 - 10.06.2023 05:45","554","484","483","3516","3649","3649","11923","11257","11257"
"10.06.2023 05:45 - 10.06.2023 06:00","1019","975","970","3529","3667","3667","11735","11030","11030"
"10.06.2023 06:00 - 10.06.2023 06:15","1664","1629","1629","3506","3655","3655","11624","10814","10814"
"10.06.2023 06:15 - 10.06.2023 06:30","2515","2500","2538","3507","3622","3622","11203","9984","9984"
"10.06.2023 06:30 - 10.06.2023 06:45","3567","3609","3684","3508","3645","3645","10724","9320","9320"
"10.06.2023 06:45 - 10.06.2023 07:00","4920","4928","4938","3504","3696","3696","10191","8771","8771"
"10.06.2023 07:00 - 10.06.2023 07:15","6523","6476","6474","3501","3713","3713","9595","8195","8195"
"10.06.2023 07:15 - 10.06.2023 07:30","8357","8217","8168","3467","3730","3730","8845","7596","7596"
"10.06.2023 07:30 - 10.06.2023 07:45","10359","10142","10139","3433","3748","3748","8135","6996","6987"
"10.06.2023 07:45 - 10.06.2023 08:00","12475","12174","12416","3399","3728","3753","7351","6377","6050"
"10.06.2023 08:00 - 10.06.2023 08:15","14650","14291","14504","3369","3681","3688","6671","5780","5644"
"10.06.2023 08:15 - 10.06.2023 08:30","16840","16357","16547","3321","3633","3666","6190","5401","5327"
"10.06.2023 08:30 - 10.06.2023 08:45","19034","18475","18633","3275","3586","3509","5866","5141","5185"
"10.06.2023 08:45 - 10.06.2023 09:00","21185","20552","20659","3232","3540","3451","5592","4929","5076"
"10.06.2023 09:00 - 10.06.2023 09:15","23254","22424","22522","3183","3492","3339","5478","4739","4941"
"10.06.2023 09:15 - 10.06.2023 09:30","25241","24338","24465","3132","3437","3278","5557","4805","4986"
"10.06.2023 09:30 - 10.06.2023 09:45","27106","26145","26259","3089","3383","3112","5640","4894","5034"
"10.06.2023 09:45 - 10.06.2023 10:00","28850","27854","27629","3004","3332","2999","5747","5040","5084"
"10.06.2023 10:00 - 10.06.2023 10:15","30478","29445","29149","2965","3270","2831","5896","5235","5267"
"10.06.2023 10:15 - 10.06.2023 10:30","31938","30911","30587","2952","3241","2718","6202","5567","5517"
"10.06.2023 10:30 - 10.06.2023 10:45","33225","32226","31763","2941","3207","2628","6499","5846","5830"
"10.06.2023 10:45 - 10.06.2023 11:00","34267","33348","32699","2929","3174","2504","6792","6102","6045"
"10.06.2023 11:00 - 10.06.2023 11:15","35127","34209","33331","2928","3140","2435","7121","6393","6472"
"10.06.2023 11:15 - 10.06.2023 11:30","35856","34960","34054","2926","3151","2406","7571","6759","6851"
"10.06.2023 11:30 - 10.06.2023 11:45","36429","35529","34563","2841","3160","2477","8027","7133","7286"
"10.06.2023 11:45 - 10.06.2023 12:00","36856","35962","35025","2843","3166","2436","8459","7530","7688"
"10.06.2023 12:00 - 10.06.2023 12:15","37094","36238","35279","2844","3177","2472","8864","7929","8145"
"10.06.2023 12:15 - 10.06.2023 12:30","37264","36420","35431","2845","3213","2494","9263","8150","8029"
"10.06.2023 12:30 - 10.06.2023 12:45","37306","36493","35393","2849","3255","2529","9653","8319","7886"
"10.06.2023 12:45 - 10.06.2023 13:00","37245","36467","35295","2857","3282","2513","9944","8467","8075"
"10.06.2023 13:00 - 10.06.2023 13:15","37094","36314","35054","2805","3314","2531","9772","8404","8291"
"10.06.2023 13:15 - 10.06.2023 13:30","36796","36002","34951","2806","3349","2490","9842","8524","8746"
"10.06.2023 13:30 - 10.06.2023 13:45","36444","35636","34496","2813","3377","2534","10024","8763","9192"
"10.06.2023 13:45 - 10.06.2023 14:00","36006","35195","33967","2819","3411","2528","10285","9067","9465"
"10.06.2023 14:00 - 10.06.2023 14:15","35468","34498","33470","2830","3450","2510","10550","9304","9792"
"10.06.2023 14:15 - 10.06.2023 14:30","34869","33842","32944","2838","3501","2479","10743","9513","10002"
"10.06.2023 14:30 - 10.06.2023 14:45","34165","33091","32261","2880","3546","2455","10903","9690","9639"
"10.06.2023 14:45 - 10.06.2023 15:00","33404","32302","31497","2888","3587","2445","11031","9840","9661"
"10.06.2023 15:00 - 10.06.2023 15:15","32550","31465","30694","2940","2991","2523","11228","10051","9877"
"10.06.2023 15:15 - 10.06.2023 15:30","31606","30578","29855","2965","3041","2527","11423","10403","10413"
"10.06.2023 15:30 - 10.06.2023 15:45","30591","29634","28912","2997","3069","2543","11588","10867","11298"
"10.06.2023 15:45 - 10.06.2023 16:00","29487","28603","27979","3019","3087","2546","11746","11404","12222"
"10.06.2023 16:00 - 10.06.2023 16:15","28265","27437","26922","3050","3031","2537","12190","11993","12866"
"10.06.2023 16:15 - 10.06.2023 16:30","26925","26138","25725","3077","3058","2542","12468","12263","12934"
"10.06.2023 16:30 - 10.06.2023 16:45","25516","24747","24417","3104","3085","2558","12738","12520","13118"
"10.06.2023 16:45 - 10.06.2023 17:00","24070","23285","22983","3129","3110","2535","13035","12781","13314"
"10.06.2023 17:00 - 10.06.2023 17:15","22486","21778","21564","3161","3144","2550","13271","13011","13438"
"10.06.2023 17:15 - 10.06.2023 17:30","20743","20064","19916","3195","3177","2554","13603","13246","13670"
"10.06.2023 17:30 - 10.06.2023 17:45","18938","18288","18171","3225","3213","2478","13923","13467","13897"
"10.06.2023 17:45 - 10.06.2023 18:00","17057","16482","16403","3260","3247","2384","14243","13690","14136"
"10.06.2023 18:00 - 10.06.2023 18:15","15150","14656","14570","3294","3277","2344","14574","13914","14361"
"10.06.2023 18:15 - 10.06.2023 18:30","13226","12814","12643","3330","3319","2283","14926","14179","14649"
"10.06.2023 18:30 - 10.06.2023 18:45","11334","11005","10857","3370","3355","2318","15263","14430","14563"
"10.06.2023 18:45 - 10.06.2023 19:00","9505","9258","9050","3408","3413","2348","15571","14681","14831"
"10.06.2023 19:00 - 10.06.2023 19:15","7771","7594","7451","3539","3452","2397","15836","14896","15059"
"10.06.2023 19:15 - 10.06.2023 19:30","6180","6064","5921","3583","3486","2412","15982","15071","15311"
"10.06.2023 19:30 - 10.06.2023 19:45","4791","4721","4559","3615","3521","2470","16105","15199","15443"
"10.06.2023 19:45 - 10.06.2023 20:00","3674","3630","3519","3651","3617","2531","16223","15266","15492"
"10.06.2023 20:00 - 10.06.2023 20:15","2785","2764","2736","3683","3642","2596","16389","15389","15692"
"10.06.2023 20:15 - 10.06.2023 20:30","1989","1977","1966","3712","3670","2638","16760","15802","16107"
"10.06.2023 20:30 - 10.06.2023 20:45","1285","1271","1286","3733","3693","2732","17224","16277","16443"
"10.06.2023 20:45 - 10.06.2023 21:00","712","698","706","3754","3719","2815","17758","16856","16953"
"10.06.2023 21:00 - 10.06.2023 21:15","368","368","375","3780","3735","2905","18379","17450","17444"
"10.06.2023 21:15 - 10.06.2023 21:30","184","187","198","3813","3767","2928","19123","18166","18040"
"10.06.2023 21:30 - 10.06.2023 21:45","73","80","93","3846","3795","3109","19777","18815","18698"
"10.06.2023 21:45 - 10.06.2023 22:00","40","47","36","3880","3827","3174","20290","19320","18903"
"10.06.2023 22:00 - 10.06.2023 22:15","14","15","4","3931","3857","3268","20358","19395","19168"
"10.06.2023 22:15 - 10.06.2023 22:30","0","0","0","3959","3871","3374","20524","19602","19406"
"10.06.2023 22:30 - 10.06.2023 22:45","0","0","0","3983","3882","3422","20663","19775","19784"
"10.06.2023 22:45 - 10.06.2023 23:00","0","0","0","4011","3891","3448","20775","19911","19797"
"10.06.2023 23:00 - 10.06.2023 23:15","0","0","0","4038","3893","3123","20857","20007","19883"
"10.06.2023 23:15 - 10.06.2023 23:30","0","0","0","4046","3895","2985","20694","19885","19775"
"10.06.2023 23:30 - 10.06.2023 23:45","0","0","0","4050","3894","2995","20523","19723","19712"
"10.06.2023 23:45 - 11.06.2023 00:00","0","0","0","4053","3888","2935","20335","19525","19658"
"11.06.2023 00:00 - 11.06.2023 00:15","0","0","0","4112","2842","2842","19409","18213","18213"
"11.06.2023 00:15 - 11.06.2023 00:30","0","0","0","4121","2769","2769","19104","18007","18007"
"11.06.2023 00:30 - 11.06.2023 00:45","0","0","0","4135","2862","2862","18765","17666","17666"
"11.06.2023 00:45 - 11.06.2023 01:00","0","0","0","4147","2839","2839","18428","17368","17368"
"11.06.2023 01:00 - 11.06.2023 01:15","0","0","0","4013","3005","3005","18072","16979","16979"
"11.06.2023 01:15 - 11.06.2023 01:30","0","0","0","4011","3017","3017","17722","16751","16751"
"11.06.2023 01:30 - 11.06.2023 01:45","0","0","0","3980","3059","3059","17418","16552","16552"
"11.06.2023 01:45 - 11.06.2023 02:00","0","0","0","4022","3136","3136","17134","16190","16190"
"11.06.2023 02:00 - 11.06.2023 02:15","0","0","0","4143","3145","3145","16913","15961","15961"
"11.06.2023 02:15 - 11.06.2023 02:30","0","0","0","4134","3246","3246","16689","15413","15413"
"11.06.2023 02:30 - 11.06.2023 02:45","0","0","0","4129","3505","3505","16428","15101","15101"
"11.06.2023 02:45 - 11.06.2023 03:00","0","0","0","4121","3621","3621","16158","14836","14836"
"11.06.2023 03:00 - 11.06.2023 03:15","0","0","0","4113","3728","3728","15881","14492","14492"
"11.06.2023 03:15 - 11.06.2023 03:30","0","0","0","4093","3778","3778","15671","14635","14635"
"11.06.2023 03:30 - 11.06.2023 03:45","0","0","0","4085","3878","3878","15463","14423","14423"
"11.06.2023 03:45 - 11.06.2023 04:00","0","0","0","4072","3941","3941","15252","14174","14174"
"11.06.2023 04:00 - 11.06.2023 04:15","0","0","0","4053","4175","4175","14992","13889","13889"
"11.06.2023 04:15 - 11.06.2023 04:30","0","0","0","4036","4113","4113","14826","13816","13816"
"11.06.2023 04:30 - 11.06.2023 04:45","0","0","0","4021","4164","4164","14685","13781","13781"
"11.06.2023 04:45 - 11.06.2023 05:00","7","11","11","4003","4149","4149","14565","13622","13622"
"11.06.2023 05:00 - 11.06.2023 05:15","48","51","51","3982","4101","4101","14448","13696","13696"
"11.06.2023 05:15 - 11.06.2023 05:30","192","197","187","3962","4052","4052","14269","13524","13524"
"11.06.2023 05:30 - 11.06.2023 05:45","541","493","493","3941","4059","4059","14016","13450","13450"
"11.06.2023 05:45 - 11.06.2023 06:00","1056","1011","998","3917","4031","4031","13714","13290","13290"
"11.06.2023 06:00 - 11.06.2023 06:15","1792","1738","1738","3873","4015","4015","13508","13311","13311"
"11.06.2023 06:15 - 11.06.2023 06:30","2790","2710","2730","3851","3946","3946","13034","12876","12876"
"11.06.2023 06:30 - 11.06.2023 06:45","3997","3881","3954","3822","3963","3963","12489","12134","12134"
"11.06.2023 06:45 - 11.06.2023 07:00","5462","5301","5327","3799","4006","4006","11882","11577","11577"
"11.06.2023 07:00 - 11.06.2023 07:15","7052","6914","6902","3772","4066","4066","11176","10984","10984"
"11.06.2023 07:15 - 11.06.2023 07:30","8819","8642","8645","3736","4005","4005","10213","10074","10057"
"11.06.2023 07:30 - 11.06.2023 07:45","10742","10561","10518","3691","4046","4046","9254","9028","8993"
"11.06.2023 07:45 - 11.06.2023 08:00","12754","12547","12548","3646","4020","4156","8397","8112","7737"
"11.06.2023 08:00 - 11.06.2023 08:15","14845","14645","14610","3482","3816","4238","7688","7362","6855"
"11.06.2023 08:15 - 11.06.2023 08:30","16970","16765","16712","3449","3780","4223","7095","6824","6082"
"11.06.2023 08:30 - 11.06.2023 08:45","19204","18964","18918","3423","3750","4360","6518","6319","5411"
"11.06.2023 08:45 - 11.06.2023 09:00","21426","21164","21149","3387","3720","4303","6060","5905","5017"
"11.06.2023 09:00 - 11.06.2023 09:15","23539","23148","23155","3357","3688","4271","5880","5640","4753"
"11.06.2023 09:15 - 11.06.2023 09:30","25559","25137","25206","3331","3664","4151","5836","5637","4714"
"11.06.2023 09:30 - 11.06.2023 09:45","27487","27045","27091","3296","3634","4085","5911","5678","4736"
"11.06.2023 09:45 - 11.06.2023 10:00","29273","28829","28656","3262","3610","4080","6044","5770","4886"
"11.06.2023 10:00 - 11.06.2023 10:15","30946","30494","30280","3236","3586","4055","6241","5894","4961"
"11.06.2023 10:15 - 11.06.2023 10:30","32550","32052","31833","3230","3754","3886","6349","5971","4881"
"11.06.2023 10:30 - 11.06.2023 10:45","33990","33438","33225","3169","3746","3746","6413","6029","4877"
"11.06.2023 10:45 - 11.06.2023 11:00","35208","34622","34409","3166","3740","3665","6402","6125","5176"
"11.06.2023 11:00 - 11.06.2023 11:15","36244","35639","35331","2414","2670","2545","6485","6058","5036"
"11.06.2023 11:15 - 11.06.2023 11:30","36786","36453","36192","2413","2676","2544","6614","6225","4913"
"11.06.2023 11:30 - 11.06.2023 11:45","37431","37132","36828","2413","2683","2484","6787","6356","5236"
"11.06.2023 11:45 - 11.06.2023 12:00","37933","37684","37412","2410","2690","2455","6992","6529","5391"
"11.06.2023 12:00 - 11.06.2023 12:15","38335","38114","37954","2414","2703","2428","7231","6699","6209"
"11.06.2023 12:15 - 11.06.2023 12:30","38634","38399","38324","2428","2725","2256","7344","6867","6453"
"11.06.2023 12:30 - 11.06.2023 12:45","38818","38583","38438","2439","2743","2166","7492","7045","6582"
"11.06.2023 12:45 - 11.06.2023 13:00","38915","38661","38500","2448","2774","2135","7691","7247","6738"
"11.06.2023 13:00 - 11.06.2023 13:15","38905","38636","38443","2464","2801","2127","7844","7419","6722"
"11.06.2023 13:15 - 11.06.2023 13:30","38811","38500","38916","2478","2842","2130","7913","7526","6932"
"11.06.2023 13:30 - 11.06.2023 13:45","38606","38289","38635","2488","2890","2253","8022","7662","7029"
"11.06.2023 13:45 - 11.06.2023 14:00","38282","37993","38222","2524","2934","2233","8158","7815","7062"
"11.06.2023 14:00 - 11.06.2023 14:15","37872","37341","37811","2534","2977","2528","8279","7716","7182"
"11.06.2023 14:15 - 11.06.2023 14:30","37381","36867","37267","2547","3036","2604","8344","7770","7026"
"11.06.2023 14:30 - 11.06.2023 14:45","36795","36317","36680","2564","3085","2729","8359","7794","6865"
"11.06.2023 14:45 - 11.06.2023 15:00","36130","35704","35854","2577","3136","2753","8314","7774","6532"
"11.06.2023 15:00 - 11.06.2023 15:15","35418","34988","35137","2583","2626","2919","8329","7809","6764"
"11.06.2023 15:15 - 11.06.2023 15:30","34635","34219","34338","2591","2663","3107","8496","7929","6925"
"11.06.2023 15:30 - 11.06.2023 15:45","33688","33322","33367","2600","2696","3088","8636","8034","7260"
"11.06.2023 15:45 - 11.06.2023 16:00","32621","32270","32292","2608","2733","3062","8631","8076","7800"
"11.06.2023 16:00 - 11.06.2023 16:15","31328","31004","31192","2610","2768","3042","8715","8197","8245"
"11.06.2023 16:15 - 11.06.2023 16:30","29880","29562","29722","2638","2791","3314","8891","8348","8635"
"11.06.2023 16:30 - 11.06.2023 16:45","28526","27983","28053","2658","2814","3505","9179","8580","8867"
"11.06.2023 16:45 - 11.06.2023 17:00","26833","26289","26301","2685","2839","3586","9540","8813","9192"
"11.06.2023 17:00 - 11.06.2023 17:15","25001","24457","24444","3598","3787","4039","10042","9360","9751"
"11.06.2023 17:15 - 11.06.2023 17:30","22990","22438","22431","3648","3846","4105","10944","9970","10363"
"11.06.2023 17:30 - 11.06.2023 17:45","20896","20325","20402","3690","3908","4104","11210","10122","10534"
"11.06.2023 17:45 - 11.06.2023 18:00","18769","18185","18277","3741","3966","4363","11536","10282","10283"
"11.06.2023 18:00 - 11.06.2023 18:15","16622","16061","16225","3784","4018","4777","11755","10440","10428"
"11.06.2023 18:15 - 11.06.2023 18:30","14469","13954","14150","3822","4059","4760","12040","10652","10913"
"11.06.2023 18:30 - 11.06.2023 18:45","12335","11883","12115","3857","4097","4720","12298","10858","11247"
"11.06.2023 18:45 - 11.06.2023 19:00","10270","9895","10163","3895","4133","4626","12541","11047","11411"
"11.06.2023 19:00 - 11.06.2023 19:15","8310","8010","8250","3928","4163","4634","12750","11211","11538"
"11.06.2023 19:15 - 11.06.2023 19:30","6508","6280","6476","3964","4191","4597","12900","11386","11768"
